work_id,year,num_authors,author_ids,citations,is_oa,has_grant,issn,quartile,journal_name
W2754890392,2017,38,"A5031012524,A5081551015,A5005858237,A5071509158,A5067718280,A5057070305,A5076442527,A5046058993,A5016539108,A5016942314,A5110003914,A5113825008,A5008857405,A5087612767,A5082772491,A5032999232,A5078513410,A5084369008,A5100353673,A5078975145,A5053347719,A5103758345,A5086398539,A5053489094,A5072628975,A5066013011,A5005653232,A5018484860,A5072719225,A5008524903,A5083257675,A5030160648,A5088998527,A5050861407,A5069092257,A5008616618,A5065084452,A5010190960",2180,True,True,10747613,Q1,Immunity
W3019291397,2020,36,"A5024870843,A5055139508,A5042061244,A5076026079,A5054313695,A5008098396,A5075413766,A5031668353,A5030022575,A5091047973,A5014659951,A5080122266,A5086004150,A5057524145,A5064774608,A5067528584,A5082736291,A5040961532,A5022693970,A5022396107,A5007440156,A5045559166,A5065074808,A5009609962,A5037099923,A5108000015,A5065731590,A5062390839,A5111640129,A5103966606,A5057714337,A5083058672,A5071614400,A5074389237,A5078601229,A5036433591",2180,True,False,00284793,Q1,New England Journal of Medicine
W2103901746,2014,10,"A5008685503,A5049772824,A5078038241,A5078314258,A5057587140,A5080614714,A5082648063,A5017196239,A5013537383,A5030580316",2179,False,False,15487091,Q1,Nature Methods
W2301389244,2016,3,"A5006765542,A5077405324,A5067311581",2179,True,False,14710072,Q1,Nature Reviews Molecular Cell Biology
W2888893574,2018,1,A5058183307,2179,False,False,00943061,Q4,Contemporary Sociology A Journal of Reviews
W3164324796,2021,15,"A5083734796,A5034103150,A5072622289,A5065454980,A5042209198,A5046194604,A5101805052,A5034728745,A5072392137,A5101858949,A5015077266,A5014656654,A5028250445,A5056944189,A5060026865",2179,True,False,13594184,Q1,Molecular Psychiatry
W4211132876,2019,7,"A5014071257,A5042661172,A5031363682,A5087450728,A5036396804,A5078384857,A5051948022",2179,True,True,15228517,Q1,Neuro-Oncology
W1821665499,2014,1,A5049011683,2178,True,False,15398285,Q3,Journal of Consumer Health on the Internet
W2967197658,2019,2,"A5035543508,A5017910924",2178,False,True,00092665,Q1,Chemical Reviews
W3017680297,2020,6,"A5100638270,A5100639190,A5113649576,A5101913823,A5043554497,A5073947704",2178,True,True,00928674,Q1,Cell
W3087862874,2020,100,"A5047573616,A5011035738,A5075342365,A5065005362,A5061859720,A5028352648,A5081521127,A5037481741,A5074884742,A5053511865,A5053742498,A5055131358,A5051236194,A5045307345,A5061818692,A5102776741,A5011004387,A5034010908,A5100433606,A5071113093,A5006590967,A5028059315,A5028962787,A5071697426,A5003814675,A5017744326,A5079484759,A5045645973,A5047074285,A5017806204,A5054688016,A5021245645,A5050125943,A5039397864,A5050723986,A5077336027,A5068244742,A5021006124,A5087186359,A5049781543,A5100364153,A5069414382,A5075334587,A5012375606,A5052408388,A5002404018,A5038440266,A5001055147,A5075271127,A5100421083,A5089009771,A5053776307,A5084366321,A5026771122,A5076306970,A5069352424,A5045720408,A5063423317,A5104225396,A5081181600,A5079646005,A5035660553,A5091080582,A5051520180,A5024097095,A5060763100,A5080933580,A5056910421,A5108140317,A5057790992,A5033592492,A5112566859,A5017008767,A5084603638,A5011045049,A5051930568,A5068973466,A5084864179,A5067875612,A5001156641,A5002831959,A5104534357,A5060449177,A5075380485,A5089086915,A5063747898,A5017456051,A5077698838,A5028611475,A5000426798,A5028120555,A5086375346,A5110968187,A5060635845,A5107902804,A5048145311,A5006470143,A5007936453,A5109602558,A5089792719",2178,True,True,00368075,Q1,Science
W2185175083,2014,4,"A5109313611,A5044911994,A5111974003,A5042661827",2177,True,False,2307387X,Q1,Transactions of the Association for Computational Linguistics
W2324464036,2016,5,"A5044943435,A5110531771,A5017767028,A5047016339,A5002497292",2177,False,False,09506608,Q1,International Materials Reviews
W3016123694,2020,8,"A5064411755,A5084324715,A5076060274,A5081369976,A5073289319,A5084667136,A5055799229,A5044874669",2177,True,False,18781810,Q1,Translational research
W2197824282,2015,6,"A5054312614,A5055016477,A5034544064,A5059047728,A5101614671,A5013544504",2176,False,True,00027863,Q1,Journal of the American Chemical Society
W3024193040,2020,15,"A5025668325,A5039858794,A5086221595,A5113568590,A5103937453,A5075029702,A5049659211,A5000426332,A5009633789,A5044507624,A5061818650,A5079853131,A5029316781,A5027065226,A5077923202",2176,True,True,01406736,Q1,The Lancet
W2547303460,2016,4,"A5066775270,A5027387537,A5043395261,A5004026141",2175,True,True,09607412,Q1,The Plant Journal
W2559028527,2016,17,"A5003927093,A5004251118,A5046893081,A5078770916,A5051903530,A5029079064,A5034177140,A5083575875,A5001363544,A5011993734,A5061716156,A5086283455,A5007472686,A5012900535,A5006816272,A5007575726,A5020620537",2175,True,False,03051048,Q1,Nucleic Acids Research
W2624616322,2017,8,"A5088686975,A5027253000,A5070112001,A5110853805,A5022810192,A5060854639,A5100383910,A5004654560",2175,True,False,00280836,Q1,Nature
W3011147220,2020,4,"A5016457785,A5048065029,A5073151273,A5079621845",2175,True,False,19487193,Q1,ACS Chemical Neuroscience
W4317390883,2023,100,"A5017396611,A5112934027,A5066237538,A5087434511,A5019774367,A5031403277,A5043982944,A5035957107,A5063496761,A5052199048,A5047558899,A5066917262,A5081812419,A5023095371,A5041178410,A5057953008,A5013139956,A5061885811,A5044378355,A5088371050,A5033226852,A5014896157,A5054695994,A5037148639,A5100766761,A5043062017,A5000090310,A5001091496,A5003567449,A5085125013,A5015118948,A5055263342,A5002033823,A5040675172,A5038065072,A5001174275,A5044626025,A5027482380,A5012002618,A5036297981,A5112585032,A5019382305,A5031857162,A5030148031,A5035223725,A5070679810,A5029261155,A5077581482,A5058020478,A5065139294,A5021444806,A5073500794,A5066690176,A5006090041,A5022150928,A5016961250,A5042362361,A5090139506,A5082600086,A5063104099,A5054298399,A5049924565,A5107935682,A5024812595,A5110991427,A5105789969,A5086201285,A5090618504,A5111622517,A5042850649,A5002960624,A5053247564,A5021448617,A5045767788,A5043494315,A5108140468,A5025493981,A5002275174,A5020003945,A5022876944,A5034432440,A5074159991,A5113700879,A5111551947,A5030000724,A5017949423,A5042176597,A5053917493,A5001288398,A5030801342,A5027600522,A5068163296,A5042358836,A5007965763,A5028094654,A5088150654,A5090254983,A5045493603,A5013569815,A5013482714",2175,True,False,00280836,Q1,Nature
W2963336322,2017,6,"A5002904166,A5028336223,A5061744244,A5033990377,A5091837980,A5108785149",2174,True,False,07338716,Q1,IEEE Journal on Selected Areas in Communications
W2077735967,2014,4,"A5083469922,A5112642365,A5059288362,A5025966673",2173,False,False,00368075,Q1,Science
W2226753360,2015,4,"A5028306457,A5076177439,A5079375277,A5089824627",2173,False,True,19360851,Q1,ACS Nano
W2331460309,2016,7,"A5053264025,A5078436865,A5068512076,A5043192417,A5035760002,A5100786285,A5041956422",2173,True,False,00092665,Q1,Chemical Reviews
W3010449299,2020,7,"A5015431342,A5081133709,A5081970570,A5031060060,A5041997002,A5078556999,A5045792186",2173,True,False,00987484,Q1,JAMA
W2590954301,2017,9,"A5078714445,A5065909789,A5016940852,A5068560723,A5051525398,A5089060804,A5018384442,A5080215197,A5059136338",2172,True,False,1474175X,Q1,Nature reviews. Cancer
W2902218997,2018,29,"A5110911891,A5027981189,A5071767816,A5087559224,A5082509731,A5003405177,A5055013606,A5002068827,A5089392438,A5081736939,A5060233994,A5053668514,A5109265065,A5110314129,A5079009302,A5016987068,A5023226233,A5017728105,A5043292277,A5064115012,A5091402754,A5108521539,A5079046653,A5081721294,A5039927122,A5110529622,A5038996144,A5040489877,A5063504632",2172,True,True,00284793,Q1,New England Journal of Medicine
W3014962324,2020,5,"A5077230381,A5072065006,A5033174716,A5070182251,A5006689011",2172,True,True,01663542,Q1,Antiviral Research
W2159789432,2014,3,"A5047600031,A5100423139,A5065693067",2171,False,False,09359648,Q1,Advanced Materials
W2195703978,2015,9,"A5029141180,A5012117288,A5078273737,A5056847066,A5016928348,A5103836257,A5064372366,A5084201756,A5065070616",2171,True,False,19326203,Q1,PLoS ONE
W2744377419,2017,6,"A5079995802,A5013327462,A5066479735,A5026356938,A5057032257,A5010517097",2171,True,True,00928674,Q1,Cell
W2139709933,2014,34,"A5033254735,A5051219165,A5015092269,A5086318321,A5101924772,A5082926470,A5081167451,A5111943453,A5077318052,A5030258636,A5073975634,A5037889468,A5103518917,A5016688636,A5079013637,A5040567455,A5006643665,A5063686564,A5100362401,A5076196812,A5041171844,A5103059572,A5113108018,A5049513505,A5012632672,A5077617599,A5055165082,A5108652414,A5031128099,A5111947511,A5015778134,A5032310448,A5087114682,A5006812496",2170,True,True,00344257,Q1,Remote Sensing of Environment
W3047141442,2020,5,"A5015513680,A5081941337,A5036951610,A5073840042,A5083128670",2170,True,True,10870156,Q1,Nature Biotechnology
W2026267776,2015,3,"A5091385579,A5090780549,A5047424481",2169,False,False,1471003X,Q1,Nature reviews. Neuroscience
W2141918308,2014,2,"A5026735157,A5024114389",2169,True,False,19961944,Q2,Materials
W2159914115,2014,15,"A5013113087,A5031423026,A5088357328,A5001970748,A5063410689,A5028088513,A5078302741,A5036740389,A5004866198,A5077728712,A5001282854,A5061020688,A5071946434,A5027893468,A5080817962",2168,True,False,00928674,Q1,Cell
W2943793201,2019,30,"A5115592237,A5032271799,A5110867723,A5112007327,A5070371706,A5042368796,A5050868515,A5025669314,A5005093063,A5004078022,A5051927389,A5100417635,A5006253019,A5100337147,A5100318082,A5075804518,A5036533952,A5110862298,A5020751352,A5015664805,A5083704320,A5046132413,A5052177571,A5082234302,A5051824786,A5034297559,A5047788420,A5080223712,A5003311852,A5088147590",2168,True,False,00280836,Q1,Nature
W4327550249,2023,15,"A5101484037,A5001757327,A5035441206,A5021962955,A5026512325,A5081216215,A5028613913,A5082335045,A5086801064,A5074280299,A5087232751,A5053471950,A5006044037,A5079593012,A5029063409",2167,True,False,00368075,Q1,Science
W2012136380,2015,2,"A5019779057,A5007448667",2166,False,False,03603199,Q1,International Journal of Hydrogen Energy
W2106070783,2014,4,"A5013243146,A5100428795,A5060062016,A5059305245",2166,True,False,03051048,Q1,Nucleic Acids Research
W2472333518,2016,2,"A5110782105,A5100375863",2166,False,False,23274662,Q1,IEEE Internet of Things Journal
W2736441330,2017,3,"A5060184770,A5038691862,A5032688245",2166,True,True,00796425,Q1,Progress in Materials Science
W2792709023,2018,14,"A5087673799,A5037263174,A5035309115,A5015109819,A5029965584,A5063014136,A5058990221,A5034069957,A5088500445,A5044736821,A5050896526,A5042231133,A5048230136,A5002158635",2166,True,True,00380717,Q1,Soil Biology and Biochemistry
W2886281300,2018,34,"A5078618310,A5041211864,A5088601308,A5051623730,A5057195145,A5034581620,A5086786915,A5067483843,A5027179922,A5057811717,A5025210358,A5012859570,A5067459456,A5018374096,A5016932135,A5083546214,A5067815800,A5009550607,A5003509342,A5022377551,A5057551586,A5006162573,A5088003995,A5036890769,A5016588157,A5046282498,A5005349213,A5074881456,A5051168505,A5069175872,A5001712647,A5046555167,A5003259452,A5045981348",2163,False,False,10788956,Q1,Nature Medicine
W2952757700,2017,3,"A5064087878,A5014389883,A5078989298",2163,True,True,17425662,Q1,Journal of The Royal Society Interface
W3046463683,2020,5,"A5035531401,A5101092180,A5101086846,A5001014655,A5088170766",2163,True,False,16714083,Q1,Acta Pharmacologica Sinica
W4293217384,2022,83,"A5082059107,A5100722933,A5016773092,A5007480230,A5110932830,A5033052525,A5003542631,A5051264655,A5072002848,A5069922572,A5030022486,A5083839456,A5003352897,A5014219132,A5109844716,A5084559748,A5068775498,A5110144286,A5002804694,A5044010239,A5065839491,A5106748942,A5089300668,A5009217713,A5040443453,A5112790758,A5025707623,A5066741453,A5048931724,A5065887068,A5012623903,A5063471621,A5091070220,A5108351435,A5001978486,A5070438154,A5002527277,A5004729513,A5044410395,A5065688556,A5069317832,A5089150989,A5018896453,A5047995526,A5070548054,A5065469571,A5089892067,A5039958275,A5086013885,A5017257299,A5050197978,A5046767891,A5058472998,A5057323541,A5044242648,A5103127491,A5001334787,A5077212270,A5007389891,A5075282771,A5105631334,A5107640562,A5057223769,A5012875416,A5022681668,A5101527405,A5004448192,A5077836810,A5087464605,A5076800816,A5088658602,A5019116098,A5089194362,A5084420828,A5001192345,A5101780882,A5054869764,A5085067589,A5108604563,A5020577597,A5018013515,A5091252848,A5021739200",2163,True,False,0195668X,Q1,European Heart Journal
W1999798506,2015,3,"A5071394068,A5062363002,A5028630744",2162,False,False,09505849,Q1,Information and Software Technology
W2011114870,2015,13,"A5047068734,A5081778122,A5044262070,A5090636771,A5110005580,A5059005119,A5022374956,A5037140624,A5047479450,A5047797878,A5108167377,A5020640175,A5046251124",2160,True,False,22132600,Q1,The Lancet Respiratory Medicine
W2331628193,2014,4,"A5086102200,A5082540630,A5053300404,A5031772843",2160,True,False,1540658X,Q3,Assay and Drug Development Technologies
W2618708155,2017,17,"A5085506794,A5036517126,A5069724004,A5016498680,A5066424602,A5064726476,A5017530629,A5035184353,A5082031539,A5086736062,A5088226207,A5010766541,A5022391200,A5076283753,A5103504518,A5058249524,A5053727824",2160,True,False,1758678X,Q1,Nature Climate Change
W2809057270,2018,23,"A5064694236,A5046011261,A5069187269,A5003635180,A5024584825,A5073937993,A5034286306,A5076709528,A5040347044,A5022314317,A5100622505,A5101958902,A5110470190,A5079198899,A5103230022,A5050526693,A5035633092,A5061488860,A5068567440,A5007755251,A5022945869,A5061654582,A5112460504",2160,True,True,00368075,Q1,Science
W1927627425,2015,11,"A5100344405,A5006220002,A5066348721,A5100414713,A5100447803,A5056440951,A5100325116,A5077689798,A5083961200,A5109160404,A5100452573",2158,True,True,00368075,Q1,Science
W2001328643,2015,16,"A5089418361,A5037200495,A5043484813,A5061855686,A5113631737,A5073159448,A5081557648,A5009467334,A5044425699,A5091562154,A5032891959,A5113783785,A5033229851,A5042842097,A5074320934,A5077848934",2158,True,False,00284793,Q1,New England Journal of Medicine
W2023333002,2014,13,"A5100622996,A5001091970,A5020878903,A5100651075,A5050487933,A5103237020,A5101875101,A5017921395,A5007637381,A5081210285,A5060072039,A5007197576,A5023415293",2158,True,False,17483387,Q1,Nature Nanotechnology
W2159549133,2014,1,A5000387389,2158,True,False,00028282,Q1,American Economic Review
W2207760002,2015,8,"A5044991598,A5050198943,A5066002865,A5030642397,A5035496083,A5045923805,A5002458341,A5019987484",2158,True,False,01406736,Q1,The Lancet
W2266871031,2016,3,"A5044568466,A5014245195,A5090105475",2158,True,False,22150366,Q1,The Lancet Psychiatry
W2911812451,2019,28,"A5059063118,A5017206712,A5017136846,A5025529463,A5074162105,A5008861348,A5102490416,A5087150696,A5020353650,A5101486608,A5052739044,A5014987417,A5048013287,A5041526616,A5071984747,A5076054848,A5052526230,A5080116321,A5019977496,A5100378341,A5051480361,A5062235853,A5108608033,A5072030442,A5051429729,A5046444872,A5108751899,A5052504518",2158,True,True,00284793,Q1,New England Journal of Medicine
W2056499061,2014,72,"A5064143823,A5063293987,A5015742394,A5005172607,A5035995058,A5054278526,A5030494799,A5000318694,A5060081041,A5103707005,A5056436500,A5041712526,A5008771382,A5055499257,A5000078817,A5034253110,A5067908401,A5113689542,A5063496375,A5059022947,A5056551268,A5011813928,A5076466214,A5037192273,A5006246954,A5018605685,A5101467436,A5077284137,A5102959373,A5062149446,A5003462107,A5015937311,A5077501248,A5001252431,A5012806499,A5019508198,A5109392386,A5044173736,A5109204815,A5059335328,A5027294044,A5022785097,A5109065759,A5067366085,A5080400721,A5037945413,A5078093493,A5020466456,A5101613502,A5028940826,A5008016430,A5002724697,A5032760413,A5061013881,A5067537574,A5010704175,A5063477888,A5113614720,A5107844270,A5078406699,A5002205502,A5048073439,A5028680767,A5031310463,A5010903919,A5064765384,A5001682484,A5111557524,A5010789029,A5043757838,A5017187757,A5024268602",2157,True,False,00280836,Q1,Nature
W2149053153,2014,2,"A5079548260,A5083648953",2157,True,False,00280836,Q1,Nature
W2209976290,2015,5,"A5059894868,A5051896947,A5038958546,A5039424628,A5063343149",2157,False,False,01482963,Q1,Journal of Business Research
W2567503091,2016,1,A5076767575,2157,True,False,14710056,Q1,Nature Reviews Genetics
W2589100885,2017,45,"A5071680148,A5000176084,A5086468268,A5031093196,A5017463808,A5021652198,A5026860379,A5028725340,A5001868290,A5053626108,A5081387653,A5073729334,A5032029793,A5043058259,A5065105395,A5054929773,A5068003248,A5053535597,A5000998339,A5086076909,A5051395011,A5082734087,A5040162026,A5031845965,A5049999368,A5064945350,A5079027268,A5088432319,A5110493335,A5047002804,A5077693287,A5025636333,A5035206678,A5004919980,A5006948759,A5072027250,A5065026281,A5005777917,A5057723183,A5059027907,A5043602538,A5015109360,A5051028419,A5075203407,A5004018485",2157,True,False,20411723,Q1,Nature Communications
W2779282391,2017,4,"A5079075389,A5089605847,A5048627985,A5081770881",2157,True,True,0013936X,Q1,Environmental Science & Technology
W4229719081,2014,3,"A5070720153,A5044225007,A5108207076",2157,False,False,00284793,Q1,New England Journal of Medicine
W1991082489,2015,18,"A5059637956,A5022369427,A5036724192,A5039275208,A5040533217,A5069787829,A5110362367,A5058016311,A5029545367,A5086146389,A5024121756,A5009513606,A5019376868,A5014708437,A5058995132,A5064499862,A5038140921,A5073506559",2156,True,False,10972765,Q1,Molecular Cell
W2047675913,2015,5,"A5087693024,A5085112919,A5025146794,A5108365617,A5054987885",2156,True,False,00280836,Q1,Nature
W2342137125,2017,3,"A5004154542,A5085949404,A5001390698",2156,False,False,23270608,Q1,Annual Review of Organizational Psychology and Organizational Behavior
W2592038517,2016,43,"A5012601476,A5112905825,A5010442064,A5102012668,A5100392000,A5100613209,A5030096831,A5101075916,A5102724598,A5090570646,A5003435756,A5067130046,A5014810814,A5101522780,A5011241116,A5100409484,A5009411231,A5037007588,A5078009717,A5101687256,A5051540248,A5082515760,A5054799404,A5029747713,A5022991770,A5043364506,A5084351619,A5103190454,A5028862547,A5091693762,A5068795845,A5101922270,A5100754264,A5100444663,A5100336197,A5100424784,A5089216875,A5000455532,A5101475024,A5034957547,A5015873777,A5057422995,A5065179368",2156,True,False,20452322,Q1,Scientific Reports
